OBJECTID,STRKAFS,NAVN,FORKORTELSE,FRA_KM,TIL_KM,KM,BANEKLASSE,BEMAERKNING,BTRTYPE,CENTER_UTM_X,CENTER_UTM_Y,HVDSTRK,HVDSTRK_NAVN,HVDSTRK_FORK,DELSTRK_NAVN,DELSTRK_FORK,DELSTRK,BANENR,BANENR_NAVN,BANENR_FORK,KPMSTRK,RELEASE,RELEASEDATO,STRKAFS_PARENT,TIB,SOURCEOBJECTID,BTRTYPETEKST,BANEKLASSETEKST,CENTER_GPS_X,CENTER_GPS_Y,GLOBALID,Shape__Area,Shape__Length
368163,616019,Vedde,Ved,18.282,18.342,18.3,6,,4,660762.11022299,6157006.89689393,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,616016,616,2344,Trinbræt,Privatbane,11.5472928,55.53258743,9a4f4955-5c10-463c-a62c-50684383fbc8,1717.65356445313,178.849621165895
368164,616021,Stenlille,Stl,20.88,21.8,21.2,6,,2,663459.23488423,6157838.50815517,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,,616,1675,Station,Privatbane,11.59047148,55.53915688,d45f2fcd-3add-40f3-a0a1-2a884b62f9b2,26706.2099609375,1883.62327165393
368165,616022,Stenlille - Store Merløse,Stl-Sms,21.8,28.57,,6,,1,,,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,,616,1940,Fri Bane,Privatbane,,,80bf1065-7a21-4632-8968-a45401c86de2,190043.024902344,13631.1825086283
368166,616025,Nyrup,Nyp,25.155,25.225,25.2,6,,4,667364.53547196,6158337.52468796,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,616022,616,2343,Trinbræt,Privatbane,11.65259026,55.54231276,46c19927-6095-424c-869e-1a521bcb73a1,2378.48364257813,226.62634319618
368167,616027,Bagmarken,Bmt,27.228,27.268,27.24,6,,4,669399.852305,6158639.948365,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,616022,616,2522,Trinbræt,Privatbane,11.68499404,55.54432512,9208a748-5940-4e7c-ac39-189a2d43ba4c,1215.85668945313,142.862494177007
368168,616029,Store Merløse,Sms,28.57,29.32,28.9,6,,2,671052.87645311,6158783.4573606,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,,616,1676,Station,Privatbane,11.71125055,55.54503666,41933dfe-252f-4715-8532-4513e79e0352,22078.5708007813,1542.05500688605
368169,616030,Store Merløse - Kirke Eskilstrup,Sms-Kek,29.32,33.28,,6,,1,,,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,,616,2165,Fri Bane,Privatbane,,,5016ca4f-8766-4d42-ade0-9dd3f9150f83,111000.482910156,7984.38968017763
368170,665012,Strande - Harboøre,Sta-Hbø,10.81,17,,6,,1,,,665,(Lemvig) - Thyborøn Havn,Lmv-Thb,(Lemvig) - Thyborøn Havn,Lmv-Thb,665000,,,,665,,6/17/2026 8:54:23 AM,,665,38132,Fri Bane,Privatbane,,,6b3896e4-215f-4b59-a5b3-4c4dc75591d5,173837.217529297,12473.0700007583
368171,665013,Victoria Street Station,Vic,11.86,11.9,11.9,6,,4,447362.96938,6270693.782967,665,(Lemvig) - Thyborøn Havn,Lmv-Thb,(Lemvig) - Thyborøn Havn,Lmv-Thb,665000,,,,665,,6/17/2026 8:54:23 AM,665012,665,38133,Trinbræt,Privatbane,8.14318812,56.57757628,b3f24846-9fa3-4e64-b015-5a67d97b9bea,1198.78198242188,141.687194743841
368172,665015,Vrist,Vri,14.59,14.64,14.6,6,,4,447722.661219,6273360.989385,665,(Lemvig) - Thyborøn Havn,Lmv-Thb,(Lemvig) - Thyborøn Havn,Lmv-Thb,665000,,,,665,,6/17/2026 8:54:23 AM,665012,665,38134,Trinbræt,Privatbane,8.14850378,56.60157623,7888f2e2-628f-4ae9-9447-c94ca1efac8d,1381.62768554688,154.702610661532
368173,665017,Harboøre,Hbø,17,17.88,17.5,6,,2,449606.928255,6275451.319759,665,(Lemvig) - Thyborøn Havn,Lmv-Thb,(Lemvig) - Thyborøn Havn,Lmv-Thb,665000,,,,665,,6/17/2026 8:54:23 AM,,665,38135,Station,Privatbane,8.17878376,56.62056018,f6dad965-ae0e-4b6d-b78f-6fa5d57db8d7,25884.025390625,1830.00849227789
368174,665018,Harboøre - Rønland,Hbø-Røn,17.88,21.11,,6,,1,,,665,(Lemvig) - Thyborøn Havn,Lmv-Thb,(Lemvig) - Thyborøn Havn,Lmv-Thb,665000,,,,665,,6/17/2026 8:54:23 AM,,665,38136,Fri Bane,Privatbane,,,826c465b-eadb-431a-8e90-5a2f4b87ebc4,90582.6416015625,6526.20949968215
368175,665021,Rønland,Røn,21.11,22.22,21.7,6,,2,450639.98693716,6279469.08157831,665,(Lemvig) - Thyborøn Havn,Lmv-Thb,(Lemvig) - Thyborøn Havn,Lmv-Thb,665000,,,,665,,6/17/2026 8:54:23 AM,,665,38137,Station,Privatbane,8.19484837,56.65676218,f98229b0-0e67-4b5f-9b89-725b81ad6719,34530.6120605469,2343.1860395114
368176,834014,Herlev - Ballerup,Her-Ba,12.898,16.939,,9,,1,,,83,Valby - Frederikssund,Val-Fs,Vanløse - Ballerup,Van-Ba,834000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,,830,2142,Fri Bane,S-bane,,,7c369912-8b57-44ce-b1bc-ebcb4ee1de9f,111162.307128906,8252.63741716605
368177,834105,Jyllingevej,Jyt,8.111,8.296,8.2,9,,4,718647.31302634,6177072.77850645,83,Valby - Frederikssund,Val-Fs,Vanløse - Ballerup,Van-Ba,834000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,834010,830,2441,Trinbræt,S-bane,12.47876959,55.69008064,051ba84d-e1f8-4e87-8d6b-401f9f2fbdb3,5959.755859375,433.969245320262
368178,834107,Islev,Ist,9.226,9.438,9.4,9,,4,718012.39896509,6178031.73159917,83,Valby - Frederikssund,Val-Fs,Vanløse - Ballerup,Van-Ba,834000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,834010,830,2462,Trinbræt,S-bane,12.46945117,55.69896693,01e8edb0-a45c-4f95-8614-27db6a43248a,6614.654296875,483.996243062295
368179,834109,Husum,Hut,10.66,10.84,10.752,9,,4,717542.86526284,6179295.94669534,83,Valby - Frederikssund,Val-Fs,Vanløse - Ballerup,Van-Ba,834000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,834010,830,2443,Trinbræt,S-bane,12.46299808,55.71051632,0df92a04-0e3f-46cd-8d2e-4bdf326e57a2,6871.73583984375,471.158371370585
368180,834151,Skovlunde,Sko,14.896,15.077,15,9,,4,713642.92589241,6180514.89460627,83,Valby - Frederikssund,Val-Fs,Vanløse - Ballerup,Van-Ba,834000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,834014,830,2410,Trinbræt,S-bane,12.40199121,55.72318291,fb826c6d-0205-409b-ab2c-f5408d3d9725,7038.8974609375,489.218898349971
368181,834161,Malmparken,Mpt,15.892,16.076,16,9,,4,712638.68180613,6180628.51251036,83,Valby - Frederikssund,Val-Fs,Vanløse - Ballerup,Van-Ba,834000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,834014,830,2437,Trinbræt,S-bane,12.3861196,55.72464345,1803f87a-3731-4a51-b39d-7e75dbb6c1b9,6082.1220703125,432.596657551711
368182,835000,Ballerup,Ba,16.939,19.12,17.855,9,,2,710886.15905433,6181100.68070153,83,Valby - Frederikssund,Val-Fs,Ballerup,Ba,835000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,,830,1841,Station,S-bane,12.35862988,55.72964418,3be55513-48c0-4577-aa79-05c62d99650d,102923.55078125,4487.23509717514
368183,836020,Ballerup - Veksø,Ba-Vs,19.12,25.515,,9,,1,,,83,Valby - Frederikssund,Val-Fs,Ballerup - Frederikssund,Ba-Fs,836000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,,830,2120,Fri Bane,S-bane,,,b0d3ea8b-6c1e-4f2d-8070-5af27da07074,200773.244384766,12928.096844462
368184,836021,Måløv,Mw,21.012,21.195,21.07,9,,4,708281.96381387,6182929.14199987,83,Valby - Frederikssund,Val-Fs,Ballerup - Frederikssund,Ba-Fs,836000,83,(Valby) - Frederikssund,Val-Fs,83,,6/17/2026 8:54:23 AM,836020,830,2428,Trinbræt,S-bane,12.31862624,55.74717186,4518e9db-f7d6-47b4-be90-2ba100ca0409,8563.33984375,464.674091514375
368185,616033,Kirke Eskilstrup,Kek,33.28,34.129,33.8,6,,2,674329.77599403,6162171.19430446,616,(Høng) - (Tølløse) ,Øn-Tø,(Høng) - (Tølløse) ,Øn-Tø,616000,,,,616,,6/17/2026 8:54:23 AM,,616,1677,Station,Privatbane,11.76525969,55.57428259,38581a53-0a45-4e29-8b6c-a2c863681232,24878.4948730469,1763.94932556683
